record_id,external_station_id,candidate_rank,match_score,score_margin,match_method,distance_m,operator_match,postcode_match,address_token_overlap,shared_address_token_count,power_compatible,input_operator,external_operator,input_address,input_power_kw,input_plug_count,external_title,external_address_line_1,external_address_line_2,external_town,external_postcode,connector_types,external_power_kw_values,external_connection_quantity,external_number_of_points,external_status,external_usage_type,external_usage_cost,external_last_verified,data_provider,suggested_decision,suggested_reason,review_decision,review_notes
ev_a1e7a83b76f04ad43cf275b625a043cc5cb5b3628f6319bef9aceb3a8b2bb1bd,190875,1,4,3,rejected_candidate,1444.2,False,False,0.667,2,False,BP,Jolt,"368 Anzac Pde, Sydney, 2032",75.0,2,Kensington [Jolt],110 Anzac Pde,,Kensington,2033,CCS (Type 2) | CHAdeMO,25,2,1,Operational,Public - Membership Required,$0.00/kWh up to 7 kWh then $0.40/kWh,2023-07-13T10:53:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_a1e7a83b76f04ad43cf275b625a043cc5cb5b3628f6319bef9aceb3a8b2bb1bd,272630,2,1,,rejected_candidate,1391.3,False,False,0.0,0,True,BP,Evie,"368 Anzac Pde, Sydney, 2032",75.0,2,Royal Randwick,73 Belmore Road,,Randwick,2031,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,,2023-07-15T12:06:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_a1e7a83b76f04ad43cf275b625a043cc5cb5b3628f6319bef9aceb3a8b2bb1bd,272616,3,1,,rejected_candidate,2060.2,False,False,0.0,0,True,BP,Chargefox,"368 Anzac Pde, Sydney, 2032",75.0,2,NRMA - Sydney,4 Defries Avenue,,Zetland,2017,CCS (Type 2) | CHAdeMO,50 | 350,4,4,Operational,Public - Membership Required,$0.45 - $0.60/kWh,2023-07-15T08:58:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_a1e7a83b76f04ad43cf275b625a043cc5cb5b3628f6319bef9aceb3a8b2bb1bd,191062,4,0,,rejected_candidate,1918.0,False,False,0.0,0,False,BP,Chargefox,"368 Anzac Pde, Sydney, 2032",75.0,2,Audi Centre Sydney ,895 South Dowling Street,,Zetland,2017,CCS (Type 2),165,1,1,Operational,Public - Membership Required,$0.70/kWh,2023-07-13T10:51:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_a1e7a83b76f04ad43cf275b625a043cc5cb5b3628f6319bef9aceb3a8b2bb1bd,150024,5,0,,rejected_candidate,2252.3,False,False,0.0,0,False,BP,(Unknown Operator),"368 Anzac Pde, Sydney, 2032",75.0,2,Supa Centa Moore Park,,,Kensington,2033,Tesla (Model S/X),17,1,1,Operational,Public,Free,2020-06-10T21:39:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_62252341d06e9055c34d6652204c371b9c9c93e1e7f0c5708d76db194378c010,161993,1,15,6,operator_postcode_address,20.1,True,True,0.5,1,False,NRMA,NRMA,"37 Nabiac St, Nabiac, 2312",50.0,2,Nabiac [NRMA],Nabiac Street,,Nabiac,2312,CCS (Type 2) | CHAdeMO,145 | 180,4,4,Operational,Public,$0.74/kWh,2026-07-14T23:37:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_62252341d06e9055c34d6652204c371b9c9c93e1e7f0c5708d76db194378c010,471033,2,9,,rejected_candidate,510586.0,True,False,0.5,1,True,NRMA,NRMA,"37 Nabiac St, Nabiac, 2312",50.0,2,Dog on the Tuckerbox,37 Annie Pyers Drive,,Gundagai,2722,CCS (Type 2),60,2,2,Operational,Public - Membership Required,0.70/kWh,2025-12-18T23:27:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_7e865d63b303d5b24e0e694ef9b26390e4f11e82b74edf707f224c3876e4926e,170607,1,13,2,close_coordinates_plus_identity,32.9,False,True,1.0,4,False,Ampol,Evie,"38 Abbott Rd, Seven Hills NSW 2147",125.0,2,Ampol Woolworths MetroGo Seven Hills,38 Abbott Rd,,Seven Hills,2147,CCS (Type 2),300,6,2,Operational,Public - Membership Required,$0.60 per kWh,2026-06-15T09:28:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by close_coordinates_plus_identity.,,
ev_7e865d63b303d5b24e0e694ef9b26390e4f11e82b74edf707f224c3876e4926e,273870,2,11,,rejected_candidate,274.7,False,True,0.75,3,True,Ampol,BP Pulse (AU),"38 Abbott Rd, Seven Hills NSW 2147",125.0,2,bp pulse Seven Hills,26 Abbott Road,,Seven Hills,2147,CCS (Type 2),75,2,2,Operational,Public - Membership Required,55c/kWh,2023-08-23T12:22:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_14b59d3c66e7c5634a353fe9dbb36947ec5c4ec34e5cd850a8d8e2cbcacd8d39,191052,1,15,6,operator_postcode_address,71.9,True,True,0.5,1,False,Chargefox,Chargefox,"38 Flora St, Sydney, 2232",47.0,4,Woolworths Kireawee,28-34 Flora Street,,Kirrawee,2232,Type 2 (Socket Only),22,4,4,Operational,Public - Membership Required,FREE,2023-07-13T10:55:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_14b59d3c66e7c5634a353fe9dbb36947ec5c4ec34e5cd850a8d8e2cbcacd8d39,299879,2,9,,rejected_candidate,24839.8,True,False,0.5,1,True,Chargefox,Chargefox,"38 Flora St, Sydney, 2232",47.0,4,Chargefox Charging Station,38 Camden Rd,,Campbelltown,2560,CCS (Type 2) | CHAdeMO,65 | 75,4,1,Operational,Public - Membership Required,$0.60/kWh,2024-06-11T09:50:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_14b59d3c66e7c5634a353fe9dbb36947ec5c4ec34e5cd850a8d8e2cbcacd8d39,161654,3,8,,rejected_candidate,1033154.8,True,False,0.5,1,False,Chargefox,Chargefox,"38 Flora St, Sydney, 2232",47.0,4,Clarence City Council car park,38 Bligh St (Cr Barnard Drive),,Rosny Park,7018,Type 2 (Socket Only),22,1,1,Operational,Public,$0.32 per kWh,2023-07-13T22:57:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_14b59d3c66e7c5634a353fe9dbb36947ec5c4ec34e5cd850a8d8e2cbcacd8d39,498402,4,8,,rejected_candidate,1214196.5,True,False,0.5,1,False,Chargefox,Chargefox,"38 Flora St, Sydney, 2232",47.0,4,Horrocks Hwy Parking,38 Horrocks Hwy,,Wilmington,5485,CCS (Type 2) | Type 2 (Socket Only),7 | 150,3,2,Operational,Public - Membership Required,,2026-07-12T00:03:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_14b59d3c66e7c5634a353fe9dbb36947ec5c4ec34e5cd850a8d8e2cbcacd8d39,191280,5,5,,rejected_candidate,181.7,False,True,0.0,0,False,Chargefox,Tesla (Tesla-only charging),"38 Flora St, Sydney, 2232",47.0,4,Tesla Supercharger South Village,Princes Highway,,Kirrawee,2232,CCS (Type 2),250,0,6,Operational,Public - Membership Required,$0.52/kWh,2022-02-02T13:08:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_eb3d38aa710f58a234699d33dc38c3ae580647d5cf81bba3f79a2cebd4c1e7d0,296044,1,16,13,operator_postcode_address,49.2,True,True,0.667,2,True,Tesla,Tesla (Tesla-only charging),"38 Swift St, Holbrook, 2644",250.0,9,Tesla Supercharger Holbrook,Swift Street,,Holbrook,2644,CCS (Type 2),250,12,1,Operational,Public - Membership Required,$0.69 / kWh,2024-03-06T09:49:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_eb3d38aa710f58a234699d33dc38c3ae580647d5cf81bba3f79a2cebd4c1e7d0,190359,2,3,,rejected_candidate,566.1,False,False,0.333,1,False,Tesla,NRMA,"38 Swift St, Holbrook, 2644",250.0,9,Holbrook [NRMA],Submarine Park,7 Prospect Street,Holbrook,,CCS (Type 2) | CHAdeMO,50,2,1,Operational,Public,,2021-12-19T02:24:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_784c1170ac493ecca2d6c855503dcc79a569226065e28503f748f084b9d9cfc7,272616,1,13,7,close_coordinates_plus_identity,11.8,False,True,1.0,2,False,Ampol,Chargefox,"4 Defries Ave, Sydney, 2017",150.0,6,NRMA - Sydney,4 Defries Avenue,,Zetland,2017,CCS (Type 2) | CHAdeMO,50 | 350,4,4,Operational,Public - Membership Required,$0.45 - $0.60/kWh,2023-07-15T08:58:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by close_coordinates_plus_identity.,,
ev_784c1170ac493ecca2d6c855503dcc79a569226065e28503f748f084b9d9cfc7,191062,2,6,,rejected_candidate,160.2,False,True,0.0,0,True,Ampol,Chargefox,"4 Defries Ave, Sydney, 2017",150.0,6,Audi Centre Sydney ,895 South Dowling Street,,Zetland,2017,CCS (Type 2),165,1,1,Operational,Public - Membership Required,$0.70/kWh,2023-07-13T10:51:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_784c1170ac493ecca2d6c855503dcc79a569226065e28503f748f084b9d9cfc7,150024,3,1,,rejected_candidate,453.1,False,False,0.0,0,False,Ampol,(Unknown Operator),"4 Defries Ave, Sydney, 2017",150.0,6,Supa Centa Moore Park,,,Kensington,2033,Tesla (Model S/X),17,1,1,Operational,Public,Free,2020-06-10T21:39:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_784c1170ac493ecca2d6c855503dcc79a569226065e28503f748f084b9d9cfc7,190875,4,0,,rejected_candidate,1066.3,False,False,0.0,0,False,Ampol,Jolt,"4 Defries Ave, Sydney, 2017",150.0,6,Kensington [Jolt],110 Anzac Pde,,Kensington,2033,CCS (Type 2) | CHAdeMO,25,2,1,Operational,Public - Membership Required,$0.00/kWh up to 7 kWh then $0.40/kWh,2023-07-13T10:53:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_784c1170ac493ecca2d6c855503dcc79a569226065e28503f748f084b9d9cfc7,272614,5,0,,rejected_candidate,1911.8,False,False,0.0,0,False,Ampol,Chargefox,"4 Defries Ave, Sydney, 2017",150.0,6,Mirvac South Eveleigh,2 Central Avenue,,Eveleigh,2015,CCS (Type 2) | CHAdeMO | Type 2 (Socket Only),22 | 50,8,4,Operational,Public - Membership Required,Free,2023-07-15T07:56:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_784c1170ac493ecca2d6c855503dcc79a569226065e28503f748f084b9d9cfc7,272630,6,0,,rejected_candidate,2821.7,False,False,0.0,0,False,Ampol,Evie,"4 Defries Ave, Sydney, 2017",150.0,6,Royal Randwick,73 Belmore Road,,Randwick,2031,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,,2023-07-15T12:06:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_784c1170ac493ecca2d6c855503dcc79a569226065e28503f748f084b9d9cfc7,311308,7,0,,rejected_candidate,2976.9,False,False,0.0,0,False,Ampol,Tesla (including non-tesla),"4 Defries Ave, Sydney, 2017",150.0,6,Tesla Destination Charger,1 Bay Street,,Broadway,2007,CCS (Type 2),22,3,3,Operational,Public,0,2025-03-29T03:34:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_784c1170ac493ecca2d6c855503dcc79a569226065e28503f748f084b9d9cfc7,272689,8,0,,rejected_candidate,2983.4,False,False,0.0,0,False,Ampol,Evie,"4 Defries Ave, Sydney, 2017",150.0,6,Dorhauer Lane,Dorhauer Lane,,Woollahra,2025,CCS (Type 2) | CHAdeMO,50,2,1,Operational,Public - Membership Required,,2023-07-16T22:09:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_bb8a761b018f78e77d7abb22b1072af7dea4715c99ddd2619b0177c184a735e7,266540,1,8,0,manual_review,52220.8,True,False,0.5,1,False,Evie,Evie,"4 Tindall St, Sydney, 2560",150.0,4,Evie Lawson,4-6 New Street,,Lawson,2783,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public,$0.45 per kWh. ,2023-07-15T13:41:00Z,Open Charge Map Contributors,manual_review,Top candidate has partial evidence but does not satisfy the high-confidence rule.,,
ev_bb8a761b018f78e77d7abb22b1072af7dea4715c99ddd2619b0177c184a735e7,272633,2,8,,rejected_candidate,55677.1,True,False,0.5,1,False,Evie,Evie,"4 Tindall St, Sydney, 2560",150.0,4,Belrose Home,4-6 Niangala Close,,Belrose,2085,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,,2023-07-15T12:14:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_bb8a761b018f78e77d7abb22b1072af7dea4715c99ddd2619b0177c184a735e7,271017,3,8,,rejected_candidate,553300.5,True,False,0.5,1,False,Evie,Evie,"4 Tindall St, Sydney, 2560",150.0,4,Evie Maffra,4 Purdy Ln,,Maffra,3860,CCS (Type 2) | CHAdeMO,50,2,1,Operational,Public - Membership Required,$0.45 per kWh,2023-07-10T02:38:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_bb8a761b018f78e77d7abb22b1072af7dea4715c99ddd2619b0177c184a735e7,299879,4,5,,rejected_candidate,194.4,False,True,0.0,0,False,Evie,Chargefox,"4 Tindall St, Sydney, 2560",150.0,4,Chargefox Charging Station,38 Camden Rd,,Campbelltown,2560,CCS (Type 2) | CHAdeMO,65 | 75,4,1,Operational,Public - Membership Required,$0.60/kWh,2024-06-11T09:50:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_bb8a761b018f78e77d7abb22b1072af7dea4715c99ddd2619b0177c184a735e7,266501,5,5,,rejected_candidate,209.3,False,True,0.0,0,False,Evie,Tesla (Tesla-only charging),"4 Tindall St, Sydney, 2560",150.0,4,Campbelltown Supercharger,20-22 Camden Road,,Campbelltown,2560,CCS (Type 2),250,12,12,Operational,Public - Membership Required,$0.66/kWh,2023-06-08T03:24:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_c961ec933e86e0a2e62bb297e0734bcbfcf7596d3f2e4de838b901cf93c0ae7c,272686,1,9,3,combined_evidence,350.1,True,True,0.0,0,True,Evie,Evie,"40 Gouldsbury St, Sydney, 2088",75.0,2,Raglan Street West,188 Raglan St,,Mosman,2088,CCS (Type 2) | CHAdeMO,50,4,1,Operational,Public - Membership Required,,2023-07-16T22:00:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by combined_evidence.,,
ev_c961ec933e86e0a2e62bb297e0734bcbfcf7596d3f2e4de838b901cf93c0ae7c,191164,2,6,,rejected_candidate,345.0,True,False,0.0,0,True,Evie,Evie,"40 Gouldsbury St, Sydney, 2088",75.0,2,Evie Mosman,6 Myahgah Road,,Mosman,,CHAdeMO | CCS (Type 2),50,2,1,Operational,Public - Membership Required,$0.40/kWh,2023-07-16T22:01:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_fbe26a297b20c784ac37cc0223cba97d45d7e12f42d819114f38c3ea1d5c5707,210893,1,8,0,manual_review,502350.7,True,False,0.5,1,False,Chargefox,Chargefox,"40 Jersey Rd, Sydney, 2770",160.0,2,The Sebel Silverwoods Yarrawong,40 Silverwoods Blvd,,Yarrawonga,3730,CCS (Type 2) | CHAdeMO,50,2,1,Operational,Public,$0.30 per kWh (at all times),2023-07-05T13:15:00Z,Open Charge Map Contributors,manual_review,Top candidate has partial evidence but does not satisfy the high-confidence rule.,,
ev_fbe26a297b20c784ac37cc0223cba97d45d7e12f42d819114f38c3ea1d5c5707,272567,2,8,,rejected_candidate,676073.0,True,False,0.5,1,False,Chargefox,Chargefox,"40 Jersey Rd, Sydney, 2770",160.0,2,Eltham Leisure Centre,40 Brougham Street,,Eltham,3095,Type 2 (Socket Only),7,4,4,Operational,Public - Membership Required,Free,2023-07-14T13:59:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_fbe26a297b20c784ac37cc0223cba97d45d7e12f42d819114f38c3ea1d5c5707,473174,3,8,,rejected_candidate,3060880.3,True,False,0.5,1,False,Chargefox,Chargefox,"40 Jersey Rd, Sydney, 2770",160.0,2,Corrigin Charger,SR 40,,Corrigin,6375,CCS (Type 2),20,1,1,Operational,Public - Membership Required,,2026-01-21T10:36:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_fbe26a297b20c784ac37cc0223cba97d45d7e12f42d819114f38c3ea1d5c5707,273935,4,7,,rejected_candidate,2914.3,True,True,0.0,0,False,Chargefox,Chargefox,"40 Jersey Rd, Sydney, 2770",160.0,2,The Mount Druitt Hub,Ayres Grove Carpark,,Mount Druitt,2770,Type 2 (Socket Only),7.4,1,1,Operational,Public - Membership Required,,2023-09-06T03:31:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_e7900278d156ee9804dc660da2417ee1c0976999aad45899439dc2bfeec46a56,474457,1,0,0,rejected_candidate,2570.5,False,False,0.0,0,False,JOLT,Ampol AmpCharge,"40 Panmure St, Sydney, 2155",25.0,2,The Ponds Shopping Centre,The Ponds Boulevard,The Ponds,Sydney,2769,CCS (Type 2),150,,4,Operational,Public,0.75,2026-03-10T11:45:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_4a383067afe34e376d30cb0e5cd3efabbaa695352f0afd23a11af87bf6b460d4,191161,1,13,13,operator_address_power,14.3,True,False,0.667,2,True,Evie,Evie,"401 Cabramatta Rd W, Cabramatta NSW 2166",50.0,4,Evie Cabramatta,Hungry Jacks,401 Cabramatta Road,Cabramatta,,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,$0.40/kWh,2023-07-15T14:01:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_address_power.,,
ev_3863cf23b068eb2f9adbcf31e9394a4da6f4fda54f3cf4f49e31d8dfef075a98,172919,1,17,17,operator_postcode_address,23.7,True,True,1.0,3,False,Chargefox,Chargefox,"403 Tarean Rd, Karuah, 2324",185.0,6,Karuah [Chargefox],403 Tarean Road,,Karuah,2324,CCS (Type 2) | CHAdeMO,50 | 350,4,3,Operational,Public - Membership Required,$0.45 - $0.60/kWh,2024-05-28T05:36:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_234ff3668c0a897f2bbb0022a0135cf1fc425b8492871ec633d8a3ec5153af17,175665,1,9,1,manual_review,695534.2,True,False,0.5,1,True,Chargefox,Chargefox,"405 Pacific Hwy, Sydney, 2064",50.0,2,"Pacific Fuels, Drayton",382 ANZAC Avenue,,Toowoomba,4350,CCS (Type 2) | CHAdeMO,50,2,1,Operational,Public - Membership Required,$0.30/kWh,2023-07-13T22:15:00Z,Open Charge Map Contributors,manual_review,Top candidate has partial evidence but does not satisfy the high-confidence rule.,,
ev_234ff3668c0a897f2bbb0022a0135cf1fc425b8492871ec633d8a3ec5153af17,172852,2,8,,rejected_candidate,428446.1,True,False,0.5,1,False,Chargefox,Chargefox,"405 Pacific Hwy, Sydney, 2064",50.0,2,Coffs Harbour [Chargefox],Pacific Highway,,North Boambee Valley,2450,CCS (Type 2) | CHAdeMO,100 | 350,4,2,Operational,Public,$0.60/kWh,2023-07-13T22:16:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_234ff3668c0a897f2bbb0022a0135cf1fc425b8492871ec633d8a3ec5153af17,272707,3,8,,rejected_candidate,674644.0,True,False,0.5,1,False,Chargefox,Chargefox,"405 Pacific Hwy, Sydney, 2064",50.0,2,Miami Aquatic Centre,80 Pacific Avenue,,Miami,4220,CCS (Type 2) | CHAdeMO,75,2,1,Operational,Public - Membership Required,,2023-07-17T11:22:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_234ff3668c0a897f2bbb0022a0135cf1fc425b8492871ec633d8a3ec5153af17,131201,4,8,,rejected_candidate,702536.9,True,False,0.5,1,False,Chargefox,Chargefox,"405 Pacific Hwy, Sydney, 2064",50.0,2,Forest Hill Chase Shopping Centre,Pacific Way,,Forest Hill,3131,Type 2 (Socket Only),22,2,2,Operational,Public,Free,2023-09-28T21:52:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_234ff3668c0a897f2bbb0022a0135cf1fc425b8492871ec633d8a3ec5153af17,272613,5,4,,rejected_candidate,1186.8,True,False,0.0,0,False,Chargefox,Chargefox,"405 Pacific Hwy, Sydney, 2064",50.0,2,TLE Electrical Artarmon,65 Reserve Road,,St Leonards,2065,CCS (Type 2) | CHAdeMO,22,2,1,Operational,Public - Membership Required,$0.30/kWh,2023-07-15T07:52:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_234ff3668c0a897f2bbb0022a0135cf1fc425b8492871ec633d8a3ec5153af17,266872,6,4,,rejected_candidate,2240.5,True,False,0.0,0,False,Chargefox,Chargefox,"405 Pacific Hwy, Sydney, 2064",50.0,2,Chatswood Chase Chargefox,345 Victoria Avenue,,Chatswood,2067,CCS (Type 2),120,2,2,Operational,Public - Membership Required,$0.45/kWh,2023-07-13T08:44:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_234ff3668c0a897f2bbb0022a0135cf1fc425b8492871ec633d8a3ec5153af17,191165,7,1,,rejected_candidate,778.5,False,False,0.0,0,True,Chargefox,Evie,"405 Pacific Hwy, Sydney, 2064",50.0,2,Evie Lane Cove,2 Rosenthal Ave,“The Canopy”,Lane Cove,,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,$0.40/kWh,2023-07-15T12:03:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_234ff3668c0a897f2bbb0022a0135cf1fc425b8492871ec633d8a3ec5153af17,272632,8,1,,rejected_candidate,1968.2,False,False,0.0,0,True,Chargefox,Evie,"405 Pacific Hwy, Sydney, 2064",50.0,2,Civic Plaza 88 Christie,88 Christie St,,St Leonards,2065,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,,2023-07-15T12:12:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_234ff3668c0a897f2bbb0022a0135cf1fc425b8492871ec633d8a3ec5153af17,272694,9,1,,rejected_candidate,2898.0,False,False,0.0,0,True,Chargefox,Evie,"405 Pacific Hwy, Sydney, 2064",50.0,2,Northbridge Plaza,9 Eastern Valley Way,,Northbridge,2063,CCS (Type 2) | CHAdeMO,50,4,1,Operational,Public - Membership Required,,2023-07-16T23:09:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_8434f097dc829e2766feb3e46b61eaa7d6358e0d3ffca3b9d8dcfe0916c4aad6,190225,1,6,1,manual_review,4388.4,False,True,0.333,1,True,BP,Chargefox,"41 Bruxner Hwy, Ballina, 2478",75.0,2,NRMA Ballina,44 Bangalow Road,,Ballina,2478,CCS (Type 2) | CHAdeMO,50 | 84,4,3,Partly Operational (Mixed),Public - Membership Required,"Ultra-Rapid: $0.60/kWh, Rapid: $0.40/kWh",2023-07-13T11:04:00Z,Open Charge Map Contributors,manual_review,Top candidate has partial evidence but does not satisfy the high-confidence rule.,,
ev_8434f097dc829e2766feb3e46b61eaa7d6358e0d3ffca3b9d8dcfe0916c4aad6,72049,2,5,,rejected_candidate,4628.1,False,True,0.333,1,False,BP,(Business Owner at Location),"41 Bruxner Hwy, Ballina, 2478",75.0,2,Ballina Day Surgery,46 Tamar St,,Baillina,2478,Type 2 (Tethered Connector) ,22,,1,Operational,"Private - For Staff, Visitors or Customers",,2016-10-05T06:59:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_df5675458ba4b3c5fc9aede1a721040097e22b3439e39438bce1c292475ed583,272619,1,9,9,operator_address_power,2520.4,True,False,0.667,2,True,Chargefox,Chargefox,"417-439 Bunnerong Rd, Sydney, 2035",25.0,8,The Heffron Centre,439 Bunnerong Road,,Chifley,2036,CCS (Type 2) | CHAdeMO,25,8,8,Operational,Public - Membership Required,Free - $0.42/kWh,2023-07-15T09:08:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_address_power.,,
ev_ba237782f850e8ed1d3609c4f53a9e89449764dde1c70a6b662eb7b9499730e5,299879,1,13,3,operator_postcode_address,107.6,True,True,0.5,1,False,Chargefox,Chargefox,"42 Camden Rd, Sydney, 2560",200.0,4,Chargefox Charging Station,38 Camden Rd,,Campbelltown,2560,CCS (Type 2) | CHAdeMO,65 | 75,4,1,Operational,Public - Membership Required,$0.60/kWh,2024-06-11T09:50:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_ba237782f850e8ed1d3609c4f53a9e89449764dde1c70a6b662eb7b9499730e5,266501,2,10,,rejected_candidate,126.8,False,True,0.5,1,True,Chargefox,Tesla (Tesla-only charging),"42 Camden Rd, Sydney, 2560",200.0,4,Campbelltown Supercharger,20-22 Camden Road,,Campbelltown,2560,CCS (Type 2),250,12,12,Operational,Public - Membership Required,$0.66/kWh,2023-06-08T03:24:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ba237782f850e8ed1d3609c4f53a9e89449764dde1c70a6b662eb7b9499730e5,157596,3,8,,rejected_candidate,839848.5,True,False,0.5,1,False,Chargefox,Chargefox,"42 Camden Rd, Sydney, 2560",200.0,4,Scottsdale Art Gallery Cafe,42 King St,,Scottsdale,7260,CHAdeMO | CCS (Type 2),50,2,1,Operational,Public - Membership Required,"$0.50 per kWh 7am-10am/4pm-9pm Monday - Friday, $0.40 other times",2023-07-13T23:03:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ba237782f850e8ed1d3609c4f53a9e89449764dde1c70a6b662eb7b9499730e5,194383,4,8,,rejected_candidate,3246254.2,True,False,0.5,1,False,Chargefox,Chargefox,"42 Camden Rd, Sydney, 2560",200.0,4,Mineral Resources Park,42 Bishopsgate Street,,Lathlain,6100,CCS (Type 2) | Type 2 (Socket Only),22 | 75,4,2,Operational,Public - Membership Required,$0.50 per kWh,2023-06-21T07:39:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_47e7e2089932648b25dd278419c9d6c5e8a809d21a90ac85d142a33219d4076c,190225,1,18,13,operator_postcode_address,35.2,True,True,1.0,3,True,Chargefox,Chargefox,"44 Bangalow Rd, Ballina, 2478",120.0,4,NRMA Ballina,44 Bangalow Road,,Ballina,2478,CCS (Type 2) | CHAdeMO,50 | 84,4,3,Partly Operational (Mixed),Public - Membership Required,"Ultra-Rapid: $0.60/kWh, Rapid: $0.40/kWh",2023-07-13T11:04:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_47e7e2089932648b25dd278419c9d6c5e8a809d21a90ac85d142a33219d4076c,72049,2,5,,rejected_candidate,1488.0,False,True,0.333,1,False,Chargefox,(Business Owner at Location),"44 Bangalow Rd, Ballina, 2478",120.0,4,Ballina Day Surgery,46 Tamar St,,Baillina,2478,Type 2 (Tethered Connector) ,22,,1,Operational,"Private - For Staff, Visitors or Customers",,2016-10-05T06:59:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
